,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,,backpack,umbrella,,,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,,dining table,,,toilet,,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,,book,clock,vase,scissors,teddy bear,hair drier,toothbrush,
apple,0.3184110970996217,0.010718789407313996,0.0201765447667087,0.006305170239596469,0.0,0.005044136191677175,0.0025220680958385876,0.017023959646910468,0.011349306431273644,0.0025220680958385876,0.0006305170239596469,0.0,0.0,0.0,0.011349306431273644,0.03026481715006305,0.018284993694829763,0.014501891551071878,0.0018915510718789407,0.0006305170239596469,0.0031525851197982345,0.0037831021437578815,0.0012610340479192938,0.0,0.0,0.0,0.019546027742749054,0.015762925598991173,0.0,0.0,0.05170239596469105,0.008827238335435058,0.004413619167717529,0.0,0.0,0.0,0.0018915510718789407,0.0018915510718789407,0.0006305170239596469,0.0006305170239596469,0.0,0.0,0.0,0.1614123581336696,0.0,0.03720050441361917,0.14943253467843634,0.06179066834804539,0.1292559899117276,0.09709962168978563,0.3366960907944514,0.317780580075662,1.0,0.043505674653215635,0.4041614123581337,0.06431273644388398,0.08511979823455233,0.0025220680958385876,0.008196721311475409,0.008827238335435058,0.03530895334174023,0.13240857503152584,0.03783102143757881,0.05737704918032787,0.01008827238335435,0.0,0.2730138713745271,0.0,0.0,0.0006305170239596469,0.0,0.030895334174022696,0.025851197982345524,0.009457755359394703,0.008196721311475409,0.01008827238335435,0.015132408575031526,0.045397225725094574,0.07566204287515763,0.009457755359394703,0.06683480453972257,0.07377049180327869,0.0,0.05296343001261034,0.032786885245901634,0.05044136191677175,0.007566204287515763,0.008196721311475409,0.0,0.0006305170239596469,0.0
sandwich,0.4156448202959831,0.007610993657505285,0.02283298097251586,0.0008456659619450318,0.0,0.003382663847780127,0.0008456659619450318,0.003382663847780127,0.004651162790697675,0.0021141649048625794,0.0012684989429175477,0.0,0.0016913319238900635,0.0,0.02156448202959831,0.0004228329809725159,0.005919661733615223,0.004228329809725159,0.0008456659619450318,0.0004228329809725159,0.0,0.0,0.0,0.0,0.0,0.0,0.012684989429175477,0.012684989429175477,0.0,0.0,0.03255813953488372,0.005919661733615223,0.0008456659619450318,0.0004228329809725159,0.0,0.0,0.0008456659619450318,0.0004228329809725159,0.0004228329809725159,0.0,0.0008456659619450318,0.0,0.0,0.19746300211416493,0.0,0.08118393234672305,0.40803382663847776,0.266384778012685,0.2422832980972516,0.20169133192389008,0.3086680761099366,0.02875264270613108,0.029175475687103592,1.0,0.03298097251585624,0.05369978858350952,0.06849894291754757,0.12642706131078224,0.03382663847780127,0.028329809725158563,0.06131078224101479,0.15856236786469347,0.014799154334038056,0.029175475687103592,0.0054968287526427064,0.0,0.5670190274841438,0.0,0.0,0.0,0.0,0.013530655391120508,0.015644820295983086,0.005073995771670191,0.005919661733615223,0.010993657505285413,0.025369978858350954,0.008456659619450317,0.01649048625792812,0.0016913319238900635,0.013107822410147992,0.011839323467230446,0.0,0.026638477801268497,0.01522198731501057,0.01818181818181818,0.0029598308668076115,0.005073995771670191,0.0,0.0,0.0
orange,0.2842848734549735,0.011771630370806356,0.022954679223072396,0.008828722778104767,0.0,0.005885815185403178,0.0011771630370806356,0.017068864037669218,0.00529723366686286,0.0017657445556209534,0.0005885815185403178,0.0,0.0005885815185403178,0.0,0.009417304296645085,0.007062978222483814,0.012948793407886993,0.017657445556209534,0.0017657445556209534,0.0,0.002942907592701589,0.002354326074161271,0.0005885815185403178,0.0,0.0005885815185403178,0.0,0.01824602707474985,0.020011771630370805,0.0,0.0,0.04826368452030606,0.004120070629782225,0.003531489111241907,0.0,0.0005885815185403178,0.0,0.0005885815185403178,0.0,0.0,0.0005885815185403178,0.0,0.0,0.0005885815185403178,0.17010005885815185,0.0,0.034137728075338436,0.16303708063566802,0.0659211300765156,0.09476162448499117,0.08298999411418481,0.36492054149499703,0.2807533843437316,0.37728075338434375,0.04590935844614479,1.0,0.06768687463213655,0.08828722778104767,0.006474396703943497,0.014125956444967627,0.014125956444967627,0.05414949970570924,0.125956444967628,0.031194820482636845,0.06650971159505592,0.01059446733372572,0.0,0.2872277810476751,0.0,0.0,0.0005885815185403178,0.0,0.025309005297233664,0.01942319011183049,0.003531489111241907,0.007062978222483814,0.00529723366686286,0.014125956444967627,0.04061212477928192,0.07121836374337845,0.007062978222483814,0.06474396703943495,0.06415538552089464,0.0,0.04237786933490288,0.025897586815773987,0.04885226603884638,0.004708652148322542,0.004708652148322542,0.0,0.0005885815185403178,0.0
broccoli,0.14079422382671478,0.0025786487880350693,0.007220216606498194,0.0005157297576070139,0.0,0.0,0.0,0.0041258380608561115,0.0,0.0005157297576070139,0.0,0.0,0.0,0.0,0.0025786487880350693,0.0015471892728210416,0.0025786487880350693,0.0020629190304280558,0.0010314595152140279,0.0,0.0,0.0005157297576070139,0.0,0.0005157297576070139,0.0,0.0,0.0015471892728210416,0.003610108303249097,0.0,0.0,0.012893243940175348,0.0025786487880350693,0.0,0.0,0.0,0.0,0.0,0.0005157297576070139,0.0,0.0,0.0,0.0,0.0,0.08457968024755028,0.0,0.04125838060856111,0.13873130479628673,0.1676121712222795,0.11861784424961319,0.1335740072202166,0.37390407426508504,0.023207839092315625,0.052604435275915414,0.06549767921609076,0.059308922124806596,1.0,0.32129963898916963,0.011861784424961318,0.06343476018566271,0.0020629190304280558,0.019082001031459513,0.06343476018566271,0.005673027333677153,0.011861784424961318,0.0005157297576070139,0.0,0.38060856111397623,0.0,0.0,0.0,0.0,0.004641567818463125,0.0030943785456420832,0.0005157297576070139,0.0020629190304280558,0.0030943785456420832,0.0051572975760701386,0.007220216606498194,0.029396596183599792,0.0015471892728210416,0.014956162970603403,0.008767405879319236,0.0,0.014440433212996389,0.004641567818463125,0.00670448684889118,0.0030943785456420832,0.0010314595152140279,0.0,0.0,0.0
carrot,0.21746880570409985,0.0059417706476530005,0.014260249554367202,0.0029708853238265003,0.0,0.0011883541295306002,0.0005941770647653001,0.009506833036244802,0.0017825311942959003,0.0005941770647653001,0.0,0.0,0.0005941770647653001,0.0,0.0035650623885918006,0.0023767082590612004,0.010695187165775402,0.014854426619132503,0.0029708853238265003,0.0011883541295306002,0.0,0.0035650623885918006,0.008318478906714201,0.0,0.006535947712418302,0.0,0.005347593582887701,0.010695187165775402,0.0,0.0,0.022578728461081405,0.007724301841948901,0.0011883541295306002,0.0,0.0,0.0,0.0011883541295306002,0.0,0.0,0.0,0.0,0.0,0.0005941770647653001,0.12358882947118241,0.0,0.05525846702317291,0.19073083778966132,0.20499108734402854,0.1865715983363042,0.2038027332144979,0.4278074866310161,0.04218657159833631,0.08021390374331552,0.0962566844919786,0.08912655971479501,0.3701723113487819,1.0,0.029114676173499703,0.032679738562091505,0.004753416518122401,0.038027332144979206,0.0736779560308972,0.012477718360071301,0.0184194890077243,0.0041592394533571005,0.0,0.3939393939393939,0.0,0.0,0.0,0.0,0.007130124777183601,0.006535947712418302,0.0017825311942959003,0.0041592394533571005,0.007130124777183601,0.009506833036244802,0.008318478906714201,0.0368389780154486,0.0029708853238265003,0.017825311942959002,0.016636957813428402,0.0,0.020202020202020204,0.008912655971479501,0.012477718360071301,0.007130124777183601,0.0035650623885918006,0.0,0.0,0.0
hot dog,0.5662847790507365,0.00900163666121113,0.0425531914893617,0.0008183306055646482,0.0,0.006546644844517185,0.0016366612111292963,0.009819967266775777,0.007364975450081833,0.007364975450081833,0.0016366612111292963,0.0,0.0,0.0016366612111292963,0.02618657937806874,0.00409165302782324,0.0,0.00900163666121113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.023731587561374796,0.0,0.0,0.055646481178396066,0.009819967266775777,0.0016366612111292963,0.0,0.0,0.0,0.0016366612111292963,0.0,0.0008183306055646482,0.0008183306055646482,0.0016366612111292963,0.0,0.0008183306055646482,0.1751227495908347,0.0,0.02127659574468085,0.2430441898527005,0.09001636661211129,0.062193126022913256,0.06955810147299508,0.1481178396072013,0.0057283142389525366,0.0032733224222585926,0.2446808510638298,0.00900163666121113,0.018821603927986905,0.040098199672667756,1.0,0.01718494271685761,0.012274959083469721,0.024549918166939442,0.1432078559738134,0.011456628477905073,0.01718494271685761,0.0016366612111292963,0.0,0.3731587561374795,0.0,0.0,0.0,0.0,0.010638297872340425,0.004909983633387889,0.0008183306055646482,0.0008183306055646482,0.0016366612111292963,0.013911620294599017,0.004909983633387889,0.014729950900163666,0.0,0.006546644844517185,0.010638297872340425,0.0,0.014729950900163666,0.012274959083469721,0.00409165302782324,0.0032733224222585926,0.0008183306055646482,0.0,0.0,0.0
pizza,0.5050536955148452,0.004421983575489577,0.021794061907770054,0.0018951358180669614,0.00031585596967782694,0.0009475679090334807,0.0,0.00410612760581175,0.0009475679090334807,0.0012634238787113078,0.0006317119393556539,0.0,0.0006317119393556539,0.0009475679090334807,0.016424510423247,0.0022109917877447885,0.00410612760581175,0.008843967150979154,0.00031585596967782694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686670878079595,0.0063171193935565376,0.0,0.0,0.030322173089071383,0.005685407454200884,0.0015792798483891344,0.0006317119393556539,0.0,0.0,0.0018951358180669614,0.0,0.0,0.00031585596967782694,0.0006317119393556539,0.0006317119393556539,0.0,0.20909665192672142,0.0,0.09001895135818068,0.3183828174352495,0.23847125710675932,0.25679090334807325,0.0846493998736576,0.1617182564750474,0.004737839545167403,0.00410612760581175,0.02526847757422615,0.007580543272267846,0.03885028427037271,0.01737207833228048,0.006632975363234365,1.0,0.003790271636133923,0.01326595072646873,0.2021478205938092,0.019583070120025265,0.025900189513581806,0.00410612760581175,0.0,0.5391661402400505,0.0,0.0,0.0,0.0,0.016740366392924828,0.007896399241945674,0.00410612760581175,0.005369551484523057,0.006632975363234365,0.03126974099810486,0.01326595072646873,0.06822488945041061,0.0015792798483891344,0.014213518635502211,0.017056222362602652,0.0,0.023689197725837014,0.013897662665824385,0.008843967150979154,0.007580543272267846,0.002842703727100442,0.0,0.00031585596967782694,0.0
donut,0.5482600131319764,0.008535784635587655,0.040709126723571895,0.0013131976362442549,0.0,0.0052527905449770195,0.001969796454366382,0.00984898227183191,0.0013131976362442549,0.006565988181221273,0.0006565988181221274,0.0,0.0006565988181221274,0.0006565988181221274,0.013131976362442547,0.001969796454366382,0.009192383453709783,0.014445173998686804,0.0026263952724885097,0.0006565988181221274,0.0006565988181221274,0.0,0.0,0.0,0.0,0.0,0.012475377544320421,0.006565988181221273,0.0,0.0,0.042022324359816156,0.006565988181221273,0.003939592908732764,0.0,0.0,0.0,0.0026263952724885097,0.0,0.0013131976362442549,0.0,0.0,0.0006565988181221274,0.0,0.09323703217334209,0.0,0.020354563361785948,0.2659225213394616,0.054497701904136574,0.056467498358502954,0.07353906762967827,0.11556139198949443,0.013131976362442547,0.009192383453709783,0.04399212081418253,0.015758371634931056,0.0026263952724885097,0.0052527905449770195,0.00984898227183191,0.007879185817465528,1.0,0.11753118844386079,0.14510833880499016,0.022324359816152328,0.021667760998030205,0.007222586999343402,0.0,0.3447143795141169,0.0,0.0,0.0006565988181221274,0.0,0.01772816808929744,0.011818778726198293,0.006565988181221273,0.005909389363099146,0.014445173998686804,0.01969796454366382,0.006565988181221273,0.021011162179908078,0.0006565988181221274,0.011162179908076164,0.016414970453053186,0.0,0.03479973736047275,0.00984898227183191,0.013788575180564675,0.001969796454366382,0.006565988181221273,0.0006565988181221274,0.0,0.0
cake,0.5398290598290598,0.003076923076923077,0.013333333333333332,0.0010256410256410256,0.002393162393162393,0.0006837606837606838,0.006495726495726496,0.006153846153846154,0.0020512820512820513,0.0003418803418803419,0.0003418803418803419,0.0,0.0013675213675213675,0.0003418803418803419,0.010256410256410256,0.005811965811965811,0.005811965811965811,0.022564102564102562,0.006837606837606837,0.002393162393162393,0.0003418803418803419,0.0003418803418803419,0.0013675213675213675,0.0006837606837606838,0.0,0.0,0.00923076923076923,0.005811965811965811,0.0,0.0,0.030769230769230767,0.07418803418803419,0.0020512820512820513,0.0006837606837606838,0.0006837606837606838,0.0,0.0034188034188034184,0.0003418803418803419,0.0006837606837606838,0.0010256410256410256,0.0003418803418803419,0.0006837606837606838,0.0,0.14324786324786326,0.0,0.08307692307692306,0.2817094017094017,0.2423931623931624,0.308034188034188,0.18017094017094018,0.21025641025641023,0.026324786324786326,0.019145299145299145,0.04957264957264956,0.03145299145299145,0.012649572649572649,0.02188034188034188,0.010256410256410256,0.014358974358974359,0.06119658119658119,1.0,0.2369230769230769,0.030769230769230767,0.04478632478632478,0.003076923076923077,0.0,0.5846153846153845,0.0,0.0,0.0003418803418803419,0.0,0.02769230769230769,0.007863247863247862,0.00547008547008547,0.005128205128205128,0.007521367521367521,0.033846153846153845,0.015384615384615384,0.03692307692307692,0.0037606837606837607,0.0147008547008547,0.022564102564102562,0.0,0.041709401709401704,0.019487179487179488,0.03658119658119658,0.007521367521367521,0.01641025641025641,0.0,0.0,0.0
chair,0.6290120557382183,0.019727571629873177,0.04289963989353374,0.01283857836229842,0.0035227806481916393,0.006732425238766244,0.0050884609362768125,0.01745733521214968,0.014404258650383592,0.004383904806638484,0.002739940504149053,0.0,0.002035384374510725,0.0011742602160638798,0.05385940191012995,0.012447158290277127,0.045404728354470014,0.0416470956630656,0.008219821512447158,0.0021136683889149835,0.0023485204321277596,0.003835916705808674,0.0011742602160638798,0.0004697040864255519,0.0004697040864255519,0.0,0.054642242054172535,0.0683419445749178,0.0,0.0,0.0778143103178331,0.047048692656959455,0.023798340378894632,0.010333489901362142,0.0021136683889149835,0.0013308282448723971,0.05284170972287459,0.007984969469234382,0.029043369343979962,0.027634257084703302,0.006732425238766244,0.006732425238766244,0.053546265852512924,0.18639423829653987,0.0,0.0785971504618757,0.23070299044935025,0.08008454673555661,0.0908877407233443,0.07444809769844998,0.13965868169719745,0.017613903240958198,0.016439643024894316,0.029356505401596997,0.01675277908251135,0.009628933771723814,0.009707217786128073,0.013699702520745264,0.050101769218725535,0.017300767183341163,0.05425082198215125,1.0,0.16799749491153906,0.13457022076092062,0.06442774385470487,0.0,0.40112728980742135,0.0,0.0,0.0063410051667449506,0.0,0.15578518866447472,0.10709253170502585,0.05534679818381087,0.08673868795991858,0.05432910599655551,0.07460466572725849,0.03405354626585251,0.048222952873023334,0.004775324878659778,0.049632065132299986,0.054642242054172535,0.0,0.1651009863785815,0.060043839048066386,0.10090809456708941,0.010646625958979177,0.025755440739001094,0.0017222483168936905,0.003914200720212933,0.0
couch,0.5055392267691612,0.008591453764413294,0.01062627176124802,0.0009043635541487678,0.0,0.00022609088853719196,0.0009043635541487678,0.0031652724395206874,0.0024869997739091114,0.0,0.0006782726656115758,0.0,0.0006782726656115758,0.00022609088853719196,0.013339362423694325,0.007913181098801719,0.10852362649785213,0.10535835405833144,0.0024869997739091114,0.0006782726656115758,0.00022609088853719196,0.0009043635541487678,0.0009043635541487678,0.00022609088853719196,0.0,0.0,0.03775717838571105,0.006330544879041375,0.0,0.0,0.05154872258647976,0.027130906624463033,0.019443816414198505,0.0022609088853719193,0.0004521817770743839,0.0011304544426859596,0.005426181324892606,0.00022609088853719196,0.0009043635541487678,0.0006782726656115758,0.0029391815509834953,0.0006782726656115758,0.0020348179968347276,0.13294144245986886,0.0,0.050192177255256605,0.1627854397467782,0.023513452407867962,0.02577436129323988,0.023513452407867962,0.10445399050418268,0.009495817318562062,0.013565453312231517,0.007913181098801719,0.011982817092471173,0.0024869997739091114,0.004747908659281031,0.0031652724395206874,0.0140176350893059,0.007687090210264525,0.020348179968347275,0.48519104680081393,1.0,0.21094279900520008,0.07325344788605018,0.0,0.23332579697038208,0.0,0.0,0.002713090662446303,0.0,0.287361519330771,0.1315848971286457,0.0280352701786118,0.32715351571331674,0.030070088175446524,0.06420981234456251,0.022835179742256385,0.024869997739091113,0.0024869997739091114,0.028261361067148993,0.040922450825231736,0.0,0.3081618810761926,0.07800135654533122,0.1765769839475469,0.006104453990504182,0.04793126836988469,0.0022609088853719193,0.006556635767578567,0.0
potted plant,0.44070080862533695,0.03279424977538185,0.08086253369272237,0.02605570530098832,0.0024707996406109615,0.018867924528301886,0.00876010781671159,0.029874213836477984,0.009433962264150943,0.023809523809523808,0.013701707097933512,0.0,0.00876010781671159,0.005390835579514824,0.07412398921832883,0.016621743036837375,0.0532345013477089,0.041778975741239885,0.016621743036837375,0.0017969451931716084,0.0024707996406109615,0.0031446540880503146,0.001123090745732255,0.0017969451931716084,0.0024707996406109615,0.0,0.03998203054806828,0.052560646900269535,0.0,0.0,0.07816711590296495,0.034366576819407,0.017744833782569632,0.004043126684636119,0.001123090745732255,0.000673854447439353,0.007861635220125786,0.0017969451931716084,0.000673854447439353,0.0008984725965858042,0.009883198562443846,0.0024707996406109615,0.013252470799640611,0.17183288409703504,0.0,0.06311769991015273,0.1765498652291105,0.041778975741239885,0.06491464510332434,0.05211141060197664,0.14285714285714285,0.01729559748427673,0.020440251572327043,0.015498652291105119,0.025381850853548965,0.005166217430368374,0.006963162623539981,0.0047169811320754715,0.018418688230008987,0.007412398921832884,0.02942497753818508,0.3861185983827493,0.2095687331536388,1.0,0.03796046720575022,0.0,0.26752021563342315,0.0,0.0,0.031446540880503145,0.0,0.14285714285714285,0.061769991015274035,0.027852650494159924,0.08221024258760108,0.030098831985624436,0.04155435759209344,0.0426774483378257,0.06985624438454627,0.008535489667565139,0.10736747529200358,0.06311769991015273,0.0,0.1650943396226415,0.07951482479784366,0.3086253369272237,0.00876010781671159,0.022461814914645103,0.0004492362982929021,0.009658580413297393,0.0
bed,0.34709397066811515,0.005431830526887561,0.005975013579576317,0.0002715915263443781,0.0002715915263443781,0.0,0.0005431830526887562,0.0019011406844106464,0.0013579576317218902,0.0002715915263443781,0.0002715915263443781,0.0,0.0010863661053775123,0.0,0.007332971211298207,0.005703422053231939,0.1472026072786529,0.0964149918522542,0.0016295491580662683,0.0005431830526887562,0.0010863661053775123,0.0005431830526887562,0.0,0.0,0.0002715915263443781,0.0,0.039652362846279196,0.008147745790331342,0.0,0.0,0.04263986963606735,0.013036393264530146,0.055404671374253124,0.0013579576317218902,0.0002715915263443781,0.0005431830526887562,0.004073872895165671,0.0,0.0,0.0002715915263443781,0.0013579576317218902,0.0016295491580662683,0.0,0.07821835958718087,0.0,0.006246605105920695,0.06002172732210755,0.0029875067897881585,0.0035306898424769147,0.005703422053231939,0.022270505160239002,0.005975013579576317,0.004345464421510049,0.0035306898424769147,0.004888647474198805,0.0002715915263443781,0.0019011406844106464,0.0005431830526887562,0.0035306898424769147,0.0029875067897881585,0.0024443237370994023,0.22351982618142313,0.08799565453557848,0.04589896795219989,1.0,0.0,0.04481260184682238,0.0,0.0,0.007332971211298207,0.0,0.1137968495382944,0.10972297664312873,0.02362846279196089,0.06681151548071701,0.025529603476371537,0.04535578489951113,0.008147745790331342,0.006518196632265073,0.0010863661053775123,0.021184139054861488,0.012764801738185769,0.0,0.2053231939163498,0.057305812058663766,0.041281912004345465,0.0032590983161325366,0.09288430200977729,0.0024443237370994023,0.010320478001086366,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dining table,0.4958181971783391,0.011742840246684125,0.02618906817605812,0.004561966714539157,0.0010137703810087016,0.0027033876826898706,0.0015206555715130523,0.007772239587733378,0.005744698825715975,0.0021965024921855197,0.0009292895159246431,0.0,0.0009292895159246431,0.0010982512460927598,0.0359888485258089,0.007772239587733378,0.018754752048660978,0.018839232913745035,0.0027878685477739293,0.0009292895159246431,0.0011827321111768185,0.0010137703810087016,0.0005068851905043508,0.0002534425952521754,0.00042240432542029225,0.0,0.024414970009292894,0.03379234603362338,0.0,0.0,0.054405677114133646,0.03455267381937991,0.00709639266706091,0.0038016389287826306,0.0005068851905043508,0.0002534425952521754,0.0036326771986145132,0.0011827321111768185,0.0003379234603362338,0.0002534425952521754,0.002618906817605812,0.0015206555715130523,0.0005068851905043508,0.2420376784658275,0.0,0.13939342738869645,0.3952859677283095,0.22708456534594912,0.23113964686998395,0.17664948889076623,0.2868970178254625,0.038269831883078476,0.03658021458139731,0.11328884007772239,0.04122666216102053,0.06234687843203514,0.05601081355073075,0.038523274478330656,0.14420883669848777,0.04435245416913069,0.14446227929373995,0.43287995269071555,0.08718425276674832,0.10061671031511361,0.013939342738869645,0.0,1.0,0.0,0.0,0.0009292895159246431,0.0,0.06378305313846414,0.04790065050266114,0.013010053222945003,0.03658021458139731,0.013854861873785587,0.0630227253527076,0.032356171327194386,0.05119540424093943,0.0053222945002956825,0.043085241192869814,0.048323054828081434,0.0,0.09031004477485849,0.03607332939089296,0.09326687505280053,0.011151474191095717,0.011658359381600066,0.0005913660555884093,0.0017740981667652275,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toilet,0.12138383537130927,0.001789442290486132,0.007157769161944528,0.00029824038174768865,0.0,0.0,0.0005964807634953773,0.0029824038174768863,0.0011929615269907546,0.000894721145243066,0.00029824038174768865,0.0,0.00029824038174768865,0.000894721145243066,0.0026841634357291978,0.0014912019087384432,0.04563077840739636,0.007157769161944528,0.0005964807634953773,0.0,0.00029824038174768865,0.0005964807634953773,0.0,0.0,0.0,0.0,0.003578884580972264,0.0020876826722338207,0.0,0.0,0.01282433641515061,0.0029824038174768863,0.0014912019087384432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15836564270802267,0.0,0.0014912019087384432,0.06263048016701461,0.0,0.0005964807634953773,0.0,0.023560990158067403,0.00029824038174768865,0.00029824038174768865,0.0,0.00029824038174768865,0.0,0.0,0.0,0.0,0.00029824038174768865,0.00029824038174768865,0.024157470921562778,0.003578884580972264,0.041753653444676415,0.008052490307187594,0.0,0.0032806441992245753,0.0,0.0,1.0,0.0,0.009245451834178348,0.001789442290486132,0.0005964807634953773,0.0029824038174768863,0.000894721145243066,0.007456009543692217,0.0014912019087384432,0.0020876826722338207,0.0,0.5001491201908739,0.0014912019087384432,0.0,0.025350432448553534,0.005964807634953773,0.03370116313748882,0.0014912019087384432,0.003877124962719952,0.013122576796898301,0.059051595586042345,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tv,0.424906818680114,0.009647007235255427,0.016005262003946502,0.0030695023021267264,0.0015347511510633632,0.0024117518088138568,0.0021925016443762333,0.003727252795439596,0.0024117518088138568,0.0039465029598772195,0.0015347511510633632,0.0,0.00065775049331287,0.00021925016443762334,0.008770006577504933,0.007673755755316817,0.08813856610392458,0.03771102828327121,0.0035080026310019734,0.00065775049331287,0.0017540013155009867,0.0010962508221881166,0.0004385003288752467,0.0,0.00021925016443762334,0.0,0.045823284367463274,0.00591975443981583,0.0,0.0,0.05525104143828107,0.023898267923700943,0.028064021048015787,0.00131550098662574,0.0008770006577504934,0.00021925016443762334,0.008989256741942557,0.00021925016443762334,0.0030695023021267264,0.0021925016443762333,0.00131550098662574,0.00065775049331287,0.0024117518088138568,0.14360885770664328,0.0,0.03179127384345538,0.18789739092304317,0.015128261346196008,0.020609515457136594,0.01710151282613462,0.07454505590879193,0.006796755097566323,0.010743258057443542,0.007016005262003947,0.009427757070817803,0.0019732514799386098,0.00263100197325148,0.002850252137689103,0.011620258715194037,0.00591975443981583,0.017759263319447487,0.43630782723087036,0.27866695900021926,0.13944310458232845,0.09186581889936417,0.0,0.1655338741504056,0.0,0.0,0.006796755097566323,0.0,1.0,0.22275816706862528,0.23372067529050647,0.24687568515676386,0.27450120587590443,0.10655557991668492,0.019294014470510854,0.022802017101512823,0.0017540013155009867,0.031133523350142512,0.031352773514580136,0.0,0.3225169918877439,0.07388730541547907,0.10019732514799386,0.017320762990572242,0.0263100197325148,0.0015347511510633632,0.002850252137689103,0.0
laptop,0.4977298524404086,0.007945516458569807,0.015891032917139614,0.0019863791146424517,0.0014188422247446084,0.00170261066969353,0.0019863791146424517,0.0036889897843359817,0.0011350737797956867,0.00170261066969353,0.0,0.0,0.00028376844494892167,0.0005675368898978433,0.019012485811577752,0.0036889897843359817,0.11152099886492621,0.03518728717366629,0.0005675368898978433,0.000851305334846765,0.0014188422247446084,0.0,0.0,0.0,0.000851305334846765,0.0,0.06328036322360953,0.006242905788876277,0.0,0.0,0.06242905788876277,0.024971623155505107,0.019012485811577752,0.0014188422247446084,0.00028376844494892167,0.00028376844494892167,0.004540295119182747,0.0,0.0,0.0,0.0028376844494892167,0.0005675368898978433,0.0011350737797956867,0.15408626560726446,0.0,0.02695800227014756,0.24517593643586832,0.013904653802497162,0.015039727582292849,0.028093076049943242,0.05930760499432463,0.009648127128263337,0.011634506242905789,0.010499432463110102,0.009364358683314415,0.00170261066969353,0.0031214528944381384,0.00170261066969353,0.007094211123723042,0.00510783200908059,0.0065266742338251985,0.38819523269012485,0.1651532349602724,0.07803632236095347,0.11464245175936436,0.0,0.16089670828603858,0.0,0.0,0.00170261066969353,0.0,0.2883087400681044,1.0,0.30278093076049944,0.1061293984108967,0.27440408626560725,0.2045970488081725,0.01532349602724177,0.01844494892167991,0.00170261066969353,0.019012485811577752,0.020998864926220204,0.0,0.2954029511918274,0.04284903518728717,0.045970488081725304,0.02213393870601589,0.016458569807037457,0.0005675368898978433,0.00170261066969353,0.0
mouse,0.2526652452025586,0.007462686567164179,0.012260127931769721,0.0015991471215351812,0.0,0.0010660980810234541,0.0005330490405117271,0.0010660980810234541,0.0005330490405117271,0.0005330490405117271,0.0,0.0,0.0,0.0,0.0031982942430703624,0.0031982942430703624,0.09115138592750532,0.01812366737739872,0.0010660980810234541,0.0005330490405117271,0.0,0.0,0.0005330490405117271,0.0,0.0005330490405117271,0.0,0.032515991471215346,0.004797441364605543,0.0,0.0,0.03624733475479744,0.007995735607675905,0.008528784648187633,0.0,0.0005330490405117271,0.0,0.007462686567164179,0.0,0.0005330490405117271,0.0,0.0,0.0005330490405117271,0.0005330490405117271,0.14552238805970147,0.0,0.00906183368869936,0.2643923240938166,0.0069296375266524515,0.009594882729211086,0.01279317697228145,0.0314498933901919,0.00906183368869936,0.007995735607675905,0.006396588486140725,0.0031982942430703624,0.0005330490405117271,0.0015991471215351812,0.0005330490405117271,0.0069296375266524515,0.00533049040511727,0.008528784648187633,0.376865671641791,0.06609808102345414,0.06609808102345414,0.04637526652452025,0.0,0.08208955223880597,0.0,0.0,0.0010660980810234541,0.0,0.568230277185501,0.5687633262260128,1.0,0.11620469083155649,0.6849680170575693,0.23240938166311298,0.00533049040511727,0.00533049040511727,0.0,0.004797441364605543,0.01066098081023454,0.0,0.36833688699360334,0.043176972281449885,0.026119402985074622,0.03624733475479744,0.022388059701492536,0.0,0.0015991471215351812,0.0
